year,month,rank,name,federation,rating,source
1983,7,11,"Spassky, Boris V.",FRA,2605,olimpbase
1983,7,12,"Timman, Jan H.",NED,2605,olimpbase
1983,7,13,"Seirawan, Yasser",USA,2605,olimpbase
1983,7,14,"Portisch, Lajos",HUN,2600,olimpbase
1983,7,15,"Smyslov, Vassily",URS,2600,olimpbase
1983,7,16,"Hort, Vlastimil",CSR,2595,olimpbase
1983,7,17,"Nunn, John D. M.",ENG,2590,olimpbase
1983,7,18,"Tukmakov, Vladimir B.",URS,2590,olimpbase
1983,7,19,"Miles, Anthony J.",ENG,2585,olimpbase
1983,7,20,"Petrosian, Tigran",URS,2580,olimpbase
1983,7,21,"Sosonko, Gennadi",NED,2575,olimpbase
1983,7,22,"Romanishin, Oleg M.",URS,2575,olimpbase
1983,7,23,"Sax, Gyula",HUN,2570,olimpbase
1983,7,24,"Torre, Eugenio",PHI,2570,olimpbase
1983,7,25,"Alburt, Lev O.",USA,2570,olimpbase
1983,7,26,"Larsen, Bent",DEN,2565,olimpbase
1983,7,27,"Beliavsky, Alexander G.",URS,2565,olimpbase
1983,7,28,"Smejkal, Jan",CSR,2560,olimpbase
1983,7,29,"Browne, Walter S.",USA,2560,olimpbase
1983,7,30,"Kavalek, Lubomir",USA,2560,olimpbase
1983,7,31,"Suba, Mihai",ROM,2555,olimpbase
1983,7,32,"Dolmatov, Sergey",URS,2555,olimpbase
1983,7,33,"Yusupov, Artur",URS,2555,olimpbase
1983,7,34,"Geller, Efim P.",URS,2550,olimpbase
1983,7,35,"Balashov, Yuri S.",URS,2545,olimpbase
1983,7,36,"Dorfman, Josif D.",URS,2545,olimpbase
1983,7,37,"Kovacevic, Vladimir",YUG,2540,olimpbase
1983,7,38,"Nikolic, Predrag",YUG,2540,olimpbase
1983,7,39,"Ftacnik, Lubomir",CSR,2535,olimpbase
1983,7,40,"Speelman, Jonathan S.",ENG,2535,olimpbase
1983,7,41,"Adorjan, Andras",HUN,2535,olimpbase
1983,7,42,"Agzamov, Georgy T.",URS,2535,olimpbase
1983,7,43,"Tarjan, James E.",USA,2535,olimpbase
1983,7,44,"Schmid, Lothar",GER,2530,olimpbase
1983,7,45,"Chekhov, Valery A.",URS,2530,olimpbase
1983,7,46,"Lputian, Smbat G.",URS,2530,olimpbase
1983,7,47,"Hulak, Krunoslav",YUG,2530,olimpbase
1983,7,48,"Pinter, Jozsef",HUN,2525,olimpbase
1983,7,49,"Psakhis, Lev",URS,2525,olimpbase
1983,7,50,"Razuvaev, Yuri S.",URS,2525,olimpbase
1983,7,51,"Tseshkovsky, Vitaly",URS,2525,olimpbase
1983,7,52,"Henley, Ron W.",USA,2525,olimpbase
1983,7,53,"Kurajica, Bojan",YUG,2525,olimpbase
1983,7,54,"Kuzmin, Gennadi P.",URS,2520,olimpbase
1983,7,55,"De Firmian, Nick E.",USA,2520,olimpbase
1983,7,56,"Lombardy, William J.",USA,2520,olimpbase
1983,7,57,"Panno, Oscar",ARG,2515,olimpbase
1983,7,58,"Ivanov, Igor V.",CAN,2515,olimpbase
1983,7,59,"Van der Wiel, John T. H.",NED,2515,olimpbase
1983,7,60,"Sveshnikov, Evgeny",URS,2515,olimpbase
1983,7,61,"Taimanov, Mark E.",URS,2515,olimpbase
1983,7,62,"Vaiser, Anatoly V.",URS,2515,olimpbase
1983,7,63,"Byrne, Robert E.",USA,2515,olimpbase
1983,7,64,"Christiansen, Larry M.",USA,2515,olimpbase
1983,7,65,"Evans, Larry M.",USA,2515,olimpbase
1983,7,66,"Ivanovic, Bozidar",YUG,2515,olimpbase
1983,7,67,"Popovic, Petar",YUG,2515,olimpbase
1983,7,68,"Makarichev, Sergey",URS,2510,olimpbase
1983,7,69,"Gurevich, Dmitry",USA,2510,olimpbase
1983,7,70,"Kudrin, Sergey",USA,2510,olimpbase
1983,7,71,"Uhlmann, Wolfgang",GDR,2505,olimpbase
1983,7,72,"Pfleger, Helmut",GER,2505,olimpbase
1983,7,73,"Karlsson, Lars",SWE,2505,olimpbase
1983,7,74,"Bagirov, Vladimir",URS,2505,olimpbase
1983,7,75,"Rogoff, Kenneth S.",USA,2505,olimpbase
1983,7,76,"Gligoric, Svetozar",YUG,2505,olimpbase
1983,7,77,"Quinteros, Miguel A.",ARG,2500,olimpbase
1983,7,78,"Inkiov, Ventzislav",BUL,2500,olimpbase
1983,7,79,"Mestel, A. Jonathan",ENG,2500,olimpbase
1983,7,80,"Stean, Michael F.",ENG,2500,olimpbase
1983,7,81,"Kindermann, Stefan",GER,2500,olimpbase
1983,7,82,"Csom, Istvan",HUN,2500,olimpbase
1983,7,83,"Ree, Hans",NED,2500,olimpbase
1983,7,84,"Vladimirov, Evgeny",URS,2500,olimpbase
1983,7,85,"Peters, John A.",USA,2500,olimpbase
1983,7,86,"Djuric, Stefan",YUG,2500,olimpbase
1983,7,87,"Rajkovic, Dusan",YUG,2500,olimpbase
1983,7,88,"Najdorf, Miguel",ARG,2495,olimpbase
1983,7,89,"Hebden, Mark",ENG,2495,olimpbase
1983,7,90,"Keene, Raymond D.",ENG,2495,olimpbase
1983,7,91,"Farago, Ivan",HUN,2495,olimpbase
1983,7,92,"Olafsson, Fridrik",ISL,2495,olimpbase
1983,7,93,"Franco Ocampos, Zenon",PAR,2495,olimpbase
1983,7,94,"Wedberg, Tom",SWE,2495,olimpbase
1983,7,95,"Giorgadze, Tamaz",URS,2495,olimpbase
1983,7,96,"Lerner, Konstantin Z.",URS,2495,olimpbase
1983,7,97,"Rashkovsky, Nukhim N.",URS,2495,olimpbase
1983,7,98,"Sunye Neto, Jaime",BRA,2490,olimpbase
1983,7,99,"Radulov, Ivan",BUL,2490,olimpbase
1983,7,100,"Spraggett, Kevin",CAN,2490,olimpbase
1984,7,1,"Kasparov, Garry",URS,2715,olimpbase
1984,7,2,"Karpov, Anatoly",URS,2705,olimpbase
1984,7,3,"Timman, Jan H.",NED,2650,olimpbase
1984,7,4,"Portisch, Lajos",HUN,2640,olimpbase
1984,7,5,"Kortschnoj, Viktor",SUI,2635,olimpbase
1984,7,6,"Polugaevsky, Lev",URS,2625,olimpbase
1984,7,7,"Vaganian, Rafael A.",URS,2625,olimpbase
1984,7,8,"Ljubojevic, Ljubomir",YUG,2615,olimpbase
1984,7,9,"Huebner, Robert",GER,2610,olimpbase
1984,7,10,"Smyslov, Vassily",URS,2610,olimpbase
1984,7,11,"Hort, Vlastimil",CSR,2605,olimpbase
1984,7,12,"Tal, Mikhail N.",URS,2605,olimpbase
1984,7,13,"Ribli, Zoltan",HUN,2600,olimpbase
1984,7,14,"Beliavsky, Alexander G.",URS,2600,olimpbase
1984,7,15,"Ftacnik, Lubomir",CSR,2595,olimpbase
1984,7,16,"Andersson, Ulf",SWE,2595,olimpbase
1984,7,17,"Spassky, Boris V.",FRA,2590,olimpbase
1984,7,18,"Yusupov, Artur",URS,2590,olimpbase
1984,7,19,"Nikolic, Predrag",YUG,2585,olimpbase
1984,7,20,"Adorjan, Andras",HUN,2580,olimpbase
1984,7,21,"Petrosian, Tigran",URS,2580,olimpbase
1984,7,22,"Browne, Walter S.",USA,2580,olimpbase
1984,7,23,"Nunn, John D. M.",ENG,2575,olimpbase
1984,7,24,"Agzamov, Georgy T.",URS,2570,olimpbase
1984,7,25,"Miles, Anthony J.",ENG,2565,olimpbase
1984,7,26,"Sax, Gyula",HUN,2565,olimpbase
1984,7,27,"Sosonko, Gennadi",NED,2565,olimpbase
1984,7,28,"Psakhis, Lev",URS,2565,olimpbase
1984,7,29,"Kavalek, Lubomir",USA,2565,olimpbase
1984,7,30,"Seirawan, Yasser",USA,2565,olimpbase
1984,7,31,"Arkhipov, Sergey",URS,2560,olimpbase
1984,7,32,"Lputian, Smbat G.",URS,2550,olimpbase
1984,7,33,"Tukmakov, Vladimir B.",URS,2550,olimpbase
1984,7,34,"Kudrin, Sergey",USA,2550,olimpbase
1984,7,35,"Mestel, A. Jonathan",ENG,2545,olimpbase
1984,7,36,"Geller, Efim P.",URS,2545,olimpbase
1984,7,37,"Christiansen, Larry M.",USA,2545,olimpbase
1984,7,38,"Spraggett, Kevin",CAN,2540,olimpbase
1984,7,39,"Smejkal, Jan",CSR,2540,olimpbase
1984,7,40,"Chandler, Murray G.",ENG,2540,olimpbase
1984,7,41,"Dolmatov, Sergey",URS,2540,olimpbase
1984,7,42,"Dorfman, Josif D.",URS,2540,olimpbase
1984,7,43,"Larsen, Bent",DEN,2535,olimpbase
1984,7,44,"Van der Wiel, John T. H.",NED,2535,olimpbase
1984,7,45,"Knaak, Rainer",GDR,2530,olimpbase
1984,7,46,"Schmid, Lothar",GER,2530,olimpbase
1984,7,47,"Torre, Eugenio",PHI,2530,olimpbase
1984,7,48,"Romanishin, Oleg M.",URS,2530,olimpbase
1984,7,49,"Sveshnikov, Evgeny",URS,2530,olimpbase
1984,7,50,"Kurajica, Bojan",YUG,2530,olimpbase
1984,7,51,"Zapata, Alonso",COL,2525,olimpbase
1984,7,52,"Pinter, Jozsef",HUN,2525,olimpbase
1984,7,53,"Popovic, Petar",YUG,2525,olimpbase
1984,7,54,"Farago, Ivan",HUN,2520,olimpbase
1984,7,55,"Hjartarson, Johann",ISL,2520,olimpbase
1984,7,56,"Olafsson, Helgi",ISL,2520,olimpbase
1984,7,57,"Chekhov, Valery A.",URS,2520,olimpbase
1984,7,58,"Benjamin, Joel",USA,2520,olimpbase
1984,7,59,"Dzindzichashvili, Roman",USA,2520,olimpbase
1984,7,60,"Panno, Oscar",ARG,2515,olimpbase
1984,7,61,"Georgiev, Kiril",BUL,2515,olimpbase
1984,7,62,"Yrjola, Jouni",FIN,2515,olimpbase
1984,7,63,"Balashov, Yuri S.",URS,2515,olimpbase
1984,7,64,"Ivanovic, Bozidar",YUG,2515,olimpbase
1984,7,65,"Marjanovic, Slavoljub",YUG,2515,olimpbase
1984,7,66,"Nogueiras, Jesus",CUB,2510,olimpbase
1984,7,67,"Short, Nigel D.",ENG,2510,olimpbase
1984,7,68,"Petursson, Margeir",ISL,2510,olimpbase
1984,7,69,"Razuvaev, Yuri S.",URS,2510,olimpbase
1984,7,70,"Taimanov, Mark E.",URS,2510,olimpbase
1984,7,71,"Byrne, Robert E.",USA,2510,olimpbase
1984,7,72,"Kovacevic, Vladimir",YUG,2510,olimpbase
1984,7,73,"Donchev, Dimitar I.",BUL,2505,olimpbase
1984,7,74,"Ivanov, Igor V.",CAN,2505,olimpbase
1984,7,75,"Hansen, Curt",DEN,2505,olimpbase
1984,7,76,"Utasi, Tamas",HUN,2505,olimpbase
1984,7,77,"Arnason, Jon L.",ISL,2505,olimpbase
1984,7,78,"Gheorghiu, Florin",ROM,2505,olimpbase
1984,7,79,"Ehlvest, Jaan",URS,2505,olimpbase
1984,7,80,"Gavrikov, Viktor",URS,2505,olimpbase
1984,7,81,"Kuzmin, Gennadi P.",URS,2505,olimpbase
1984,7,82,"Sokolov, Andrei",URS,2505,olimpbase
1984,7,83,"Gurevich, Dmitry",USA,2505,olimpbase
1984,7,84,"Lombardy, William J.",USA,2505,olimpbase
1984,7,85,"Tarjan, James E.",USA,2505,olimpbase
1984,7,86,"Velimirovic, Dragoljub",YUG,2505,olimpbase
1984,7,87,"Garcia Palermo, Carlos",ARG,2500,olimpbase
1984,7,88,"Speelman, Jonathan S.",ENG,2500,olimpbase
1984,7,89,"Stean, Michael F.",ENG,2500,olimpbase
1984,7,90,"Rivas Pastor, Manuel",ESP,2500,olimpbase
1984,7,91,"Csom, Istvan",HUN,2500,olimpbase
1984,7,92,"Karlsson, Lars",SWE,2500,olimpbase
1984,7,93,"Giorgadze, Tamaz",URS,2500,olimpbase
1984,7,94,"Peters, John A.",USA,2500,olimpbase
1984,7,95,"Cebalo, Miso",YUG,2500,olimpbase
1984,7,96,"Najdorf, Miguel",ARG,2495,olimpbase
1984,7,97,"Quinteros, Miguel A.",ARG,2495,olimpbase
1984,7,98,"Lobron, Eric",GER,2495,olimpbase
1984,7,99,"Eingorn, Vereslav S.",URS,2495,olimpbase
1984,7,100,"Malaniuk, Vladimir P.",URS,2495,olimpbase
1985,7,1,"Karpov, Anatoly",URS,2720,olimpbase
1985,7,2,"Kasparov, Garry",URS,2700,olimpbase
1985,7,3,"Timman, Jan H.",NED,2640,olimpbase
1985,7,4,"Beliavsky, Alexander G.",URS,2640,olimpbase
1985,7,5,"Kortschnoj, Viktor",SUI,2630,olimpbase
1985,7,6,"Portisch, Lajos",HUN,2625,olimpbase
1985,7,7,"Vaganian, Rafael A.",URS,2625,olimpbase
1985,7,8,"Huebner, Robert",GER,2620,olimpbase
1985,7,9,"Ljubojevic, Ljubomir",YUG,2615,olimpbase
1985,7,10,"Ribli, Zoltan",HUN,2605,olimpbase
1985,7,11,"Nunn, John D. M.",ENG,2600,olimpbase
1985,7,12,"Yusupov, Artur",URS,2600,olimpbase
1985,7,13,"Polugaevsky, Lev",URS,2600,olimpbase
1985,7,14,"Smyslov, Vassily",URS,2595,olimpbase
1985,7,15,"Andersson, Ulf",SWE,2590,olimpbase
1985,7,16,"Romanishin, Oleg M.",URS,2590,olimpbase
1985,7,17,"Spassky, Boris V.",FRA,2590,olimpbase
1985,7,18,"Short, Nigel D.",ENG,2575,olimpbase
1985,7,19,"Gavrikov, Viktor",URS,2570,olimpbase
1985,7,20,"Seirawan, Yasser",USA,2570,olimpbase
1985,7,21,"Dzindzichashvili, Roman",USA,2570,olimpbase
1985,7,22,"Nikolic, Predrag",YUG,2565,olimpbase
1985,7,23,"Tukmakov, Vladimir B.",URS,2565,olimpbase
1985,7,24,"Larsen, Bent",DEN,2565,olimpbase
1985,7,25,"Pinter, Jozsef",HUN,2565,olimpbase
1985,7,26,"Smejkal, Jan",CSR,2565,olimpbase
1985,7,27,"Tal, Mikhail N.",URS,2565,olimpbase
1985,7,28,"Chernin, Alexander",URS,2560,olimpbase
1985,7,29,"Agzamov, Georgy T.",URS,2560,olimpbase
1985,7,30,"Miles, Anthony J.",ENG,2560,olimpbase
1985,7,31,"Christiansen, Larry M.",USA,2560,olimpbase
1985,7,32,"Nogueiras, Jesus",CUB,2555,olimpbase
1985,7,33,"Sokolov, Andrei",URS,2555,olimpbase
1985,7,34,"Kavalek, Lubomir",USA,2555,olimpbase
1985,7,35,"Cebalo, Miso",YUG,2550,olimpbase
1985,7,36,"Spraggett, Kevin",CAN,2550,olimpbase
1985,7,37,"Lputian, Smbat G.",URS,2550,olimpbase
1985,7,38,"Georgiev, Kiril",BUL,2550,olimpbase
1985,7,39,"Petursson, Margeir",ISL,2550,olimpbase
1985,7,40,"Sveshnikov, Evgeny",URS,2545,olimpbase
1985,7,41,"De Firmian, Nick E.",USA,2545,olimpbase
1985,7,42,"Hort, Vlastimil",CSR,2545,olimpbase
1985,7,43,"Arkhipov, Sergey",URS,2545,olimpbase
1985,7,44,"Marjanovic, Slavoljub",YUG,2540,olimpbase
1985,7,45,"Psakhis, Lev",URS,2540,olimpbase
1985,7,46,"Popovic, Petar",YUG,2535,olimpbase
1985,7,47,"Adorjan, Andras",HUN,2535,olimpbase
1985,7,48,"Sax, Gyula",HUN,2535,olimpbase
1985,7,49,"Benjamin, Joel",USA,2535,olimpbase
1985,7,50,"Torre, Eugenio",PHI,2535,olimpbase
1985,7,51,"Mestel, A. Jonathan",ENG,2535,olimpbase
1985,7,52,"Velimirovic, Dragoljub",YUG,2530,olimpbase
1985,7,53,"Eingorn, Vereslav S.",URS,2530,olimpbase
1985,7,54,"Speelman, Jonathan S.",ENG,2530,olimpbase
1985,7,55,"Sosonko, Gennadi",NED,2530,olimpbase
1985,7,56,"Karlsson, Lars",SWE,2530,olimpbase
1985,7,57,"Schmid, Lothar",GER,2530,olimpbase
1985,7,58,"Lobron, Eric",GER,2525,olimpbase
1985,7,59,"Chandler, Murray G.",ENG,2525,olimpbase
1985,7,60,"Quinteros, Miguel A.",ARG,2525,olimpbase
1985,7,61,"Knaak, Rainer",GDR,2525,olimpbase
1985,7,62,"Tarjan, James E.",USA,2525,olimpbase
1985,7,63,"Ermenkov, Evgenij",BUL,2520,olimpbase
1985,7,64,"Razuvaev, Yuri S.",URS,2520,olimpbase
1985,7,65,"Van der Wiel, John T. H.",NED,2520,olimpbase
1985,7,66,"Geller, Efim P.",URS,2520,olimpbase
1985,7,67,"Dorfman, Josif D.",URS,2520,olimpbase
1985,7,68,"Dolmatov, Sergey",URS,2520,olimpbase
1985,7,69,"Horvath, Jozsef",HUN,2520,olimpbase
1985,7,70,"Gligoric, Svetozar",YUG,2520,olimpbase
1985,7,71,"Garcia Palermo, Carlos",ARG,2515,olimpbase
1985,7,72,"Olafsson, Helgi",ISL,2515,olimpbase
1985,7,73,"Gheorghiu, Florin",ROM,2515,olimpbase
1985,7,74,"Vaiser, Anatoly V.",URS,2515,olimpbase
1985,7,75,"Uhlmann, Wolfgang",GDR,2515,olimpbase
1985,7,76,"Fedorowicz, John P.",USA,2515,olimpbase
1985,7,77,"Agdestein, Simen",NOR,2515,olimpbase
1985,7,78,"Farago, Ivan",HUN,2510,olimpbase
1985,7,79,"Zapata, Alonso",COL,2510,olimpbase
1985,7,80,"Ivkov, Borislav",YUG,2510,olimpbase
1985,7,81,"Rogers, Ian",AUS,2510,olimpbase
1985,7,82,"Rukavina, Josip",YUG,2510,olimpbase
1985,7,83,"Lerner, Konstantin Z.",URS,2510,olimpbase
1985,7,84,"Lombardy, William J.",USA,2510,olimpbase
1985,7,85,"Balashov, Yuri S.",URS,2510,olimpbase
1985,7,86,"Alburt, Lev O.",USA,2510,olimpbase
1985,7,87,"Browne, Walter S.",USA,2510,olimpbase
1985,7,88,"Kurajica, Bojan",YUG,2505,olimpbase
1985,7,89,"Suba, Mihai",ROM,2505,olimpbase
1985,7,90,"Mikhalchishin, Adrian",URS,2505,olimpbase
1985,7,91,"Hjartarson, Johann",ISL,2505,olimpbase
1985,7,92,"Rodriguez, Amador",CUB,2505,olimpbase
1985,7,93,"Kovacevic, Vladimir",YUG,2505,olimpbase
1985,7,94,"Giorgadze, Tamaz",URS,2505,olimpbase
1985,7,95,"Salov, Valery",URS,2505,olimpbase
1985,7,96,"Panno, Oscar",ARG,2505,olimpbase
1985,7,97,"Byrne, Robert E.",USA,2505,olimpbase
1985,7,98,"Henley, Ron W.",USA,2505,olimpbase
1985,7,99,"Ftacnik, Lubomir",CSR,2500,olimpbase
1985,7,100,"Hansen, Curt",DEN,2500,olimpbase
1986,7,1,"Kasparov, Garry",URS,2740,olimpbase
1986,7,2,"Karpov, Anatoly",URS,2705,olimpbase
1986,7,3,"Yusupov, Artur",URS,2660,olimpbase
1986,7,4,"Kortschnoj, Viktor",SUI,2650,olimpbase
1986,7,5,"Spassky, Boris V.",FRA,2620,olimpbase
1986,7,6,"Timman, Jan H.",NED,2620,olimpbase
1986,7,7,"Huebner, Robert",GER,2620,olimpbase
1986,7,8,"Sokolov, Andrei",URS,2620,olimpbase
1986,7,9,"Short, Nigel D.",ENG,2615,olimpbase
1986,7,10,"Portisch, Lajos",HUN,2605,olimpbase
1986,7,11,"Nikolic, Predrag",YUG,2600,olimpbase
1986,7,12,"Ljubojevic, Ljubomir",YUG,2600,olimpbase
1986,7,13,"Andersson, Ulf",SWE,2600,olimpbase
1986,7,14,"Vaganian, Rafael A.",URS,2600,olimpbase
1986,7,15,"Tal, Mikhail N.",URS,2600,olimpbase
1986,7,16,"Nunn, John D. M.",ENG,2590,olimpbase
1986,7,17,"Sax, Gyula",HUN,2585,olimpbase
1986,7,18,"Ribli, Zoltan",HUN,2585,olimpbase
1986,7,19,"Beliavsky, Alexander G.",URS,2585,olimpbase
1986,7,20,"Seirawan, Yasser",USA,2580,olimpbase
1986,7,21,"Suba, Mihai",ROM,2580,olimpbase
1986,7,22,"Tukmakov, Vladimir B.",URS,2575,olimpbase
1986,7,23,"Polugaevsky, Lev",URS,2575,olimpbase
1986,7,24,"Miles, Anthony J.",ENG,2570,olimpbase
1986,7,25,"Van der Wiel, John T. H.",NED,2570,olimpbase
1986,7,26,"Eingorn, Vereslav S.",URS,2570,olimpbase
1986,7,27,"Velimirovic, Dragoljub",YUG,2570,olimpbase
1986,7,28,"Nogueiras, Jesus",CUB,2570,olimpbase
1986,7,29,"Larsen, Bent",DEN,2565,olimpbase
1986,7,30,"Chandler, Murray G.",ENG,2565,olimpbase
1986,7,31,"Chernin, Alexander",URS,2565,olimpbase
1986,7,32,"Romanishin, Oleg M.",URS,2560,olimpbase
1986,7,33,"Christiansen, Larry M.",USA,2560,olimpbase
1986,7,34,"Olafsson, Helgi",ISL,2560,olimpbase
1986,7,35,"Adorjan, Andras",HUN,2560,olimpbase
1986,7,36,"Gheorghiu, Florin",ROM,2555,olimpbase
1986,7,37,"Ftacnik, Lubomir",CSR,2555,olimpbase
1986,7,38,"Pinter, Jozsef",HUN,2555,olimpbase
1986,7,39,"Psakhis, Lev",URS,2555,olimpbase
1986,7,40,"Smyslov, Vassily",URS,2555,olimpbase
1986,7,41,"Kavalek, Lubomir",USA,2555,olimpbase
1986,7,42,"Barlov, Dragan",YUG,2550,olimpbase
1986,7,43,"Gruenfeld, Yehuda",ISR,2550,olimpbase
1986,7,44,"Lerner, Konstantin Z.",URS,2550,olimpbase
1986,7,45,"Salov, Valery",URS,2550,olimpbase
1986,7,46,"Gavrikov, Viktor",URS,2550,olimpbase
1986,7,47,"Hort, Vlastimil",GER,2545,olimpbase
1986,7,48,"Agdestein, Simen",NOR,2545,olimpbase
1986,7,49,"Benjamin, Joel",USA,2540,olimpbase
1986,7,50,"Hulak, Krunoslav",YUG,2540,olimpbase
1986,7,51,"Gurevich, Mikhail",URS,2540,olimpbase
1986,7,52,"Smejkal, Jan",CSR,2540,olimpbase
1986,7,53,"Popovic, Petar",YUG,2540,olimpbase
1986,7,54,"Torre, Eugenio",PHI,2540,olimpbase
1986,7,55,"Arkhipov, Sergey",URS,2540,olimpbase
1986,7,56,"Boensch, Uwe",GDR,2535,olimpbase
1986,7,57,"Speelman, Jonathan S.",ENG,2535,olimpbase
1986,7,58,"Malaniuk, Vladimir P.",URS,2535,olimpbase
1986,7,59,"Razuvaev, Yuri S.",URS,2535,olimpbase
1986,7,60,"Sveshnikov, Evgeny",URS,2535,olimpbase
1986,7,61,"Georgiev, Kiril",BUL,2535,olimpbase
1986,7,62,"Sosonko, Gennadi",NED,2530,olimpbase
1986,7,63,"Balashov, Yuri S.",URS,2530,olimpbase
1986,7,64,"Hansen, Curt",DEN,2530,olimpbase
1986,7,65,"Fedorowicz, John P.",USA,2525,olimpbase
1986,7,66,"Mikhalchishin, Adrian",URS,2525,olimpbase
1986,7,67,"Alburt, Lev O.",USA,2525,olimpbase
1986,7,68,"Hjartarson, Johann",ISL,2525,olimpbase
1986,7,69,"Spraggett, Kevin",CAN,2525,olimpbase
1986,7,70,"Agzamov, Georgy T.",URS,2525,olimpbase
1986,7,71,"Tarjan, James E.",USA,2525,olimpbase
1986,7,72,"Mokry, Karel",CSR,2520,olimpbase
1986,7,73,"Farago, Ivan",HUN,2520,olimpbase
1986,7,74,"Lputian, Smbat G.",URS,2520,olimpbase
1986,7,75,"Gligoric, Svetozar",YUG,2520,olimpbase
1986,7,76,"Gulko, Boris F.",ISR,2520,olimpbase
1986,7,77,"Dorfman, Josif D.",URS,2520,olimpbase
1986,7,78,"Uhlmann, Wolfgang",GDR,2515,olimpbase
1986,7,79,"Marjanovic, Slavoljub",YUG,2515,olimpbase
1986,7,80,"Makarichev, Sergey",URS,2515,olimpbase
1986,7,81,"Ubilava, Elizbar",URS,2515,olimpbase
1986,7,82,"Garcia Palermo, Carlos",ARG,2515,olimpbase
1986,7,83,"Sunye Neto, Jaime",BRA,2515,olimpbase
1986,7,84,"Lobron, Eric",GER,2515,olimpbase
1986,7,85,"Rogers, Ian",AUS,2515,olimpbase
1986,7,86,"Morovic Fernandez, Ivan",CHI,2515,olimpbase
1986,7,87,"Campora, Daniel H.",ARG,2515,olimpbase
1986,7,88,"Panno, Oscar",ARG,2515,olimpbase
1986,7,89,"Petursson, Margeir",ISL,2510,olimpbase
1986,7,90,"Dolmatov, Sergey",URS,2510,olimpbase
1986,7,91,"Greenfeld, Alon",ISR,2510,olimpbase
1986,7,92,"Vasiukov, Evgeni",URS,2510,olimpbase
1986,7,93,"Arnason, Jon L.",ISL,2510,olimpbase
1986,7,94,"Flear, Glenn C.",ENG,2505,olimpbase
1986,7,95,"Gurevich, Dmitry",USA,2505,olimpbase
1986,7,96,"Knaak, Rainer",GDR,2505,olimpbase
1986,7,97,"Vogt, Lothar",GDR,2505,olimpbase
1986,7,98,"Giorgadze, Tamaz",URS,2505,olimpbase
1986,7,99,"Csom, Istvan",HUN,2505,olimpbase
1986,7,100,"Vaiser, Anatoly V.",URS,2505,olimpbase
1987,7,1,"Kasparov, Garry",URS,2740,olimpbase
1987,7,2,"Karpov, Anatoly",URS,2700,olimpbase
1987,7,3,"Yusupov, Artur",URS,2635,olimpbase
1987,7,4,"Sokolov, Andrei",URS,2635,olimpbase
1987,7,5,"Kortschnoj, Viktor",SUI,2630,olimpbase
1987,7,6,"Beliavsky, Alexander G.",URS,2630,olimpbase
1987,7,7,"Timman, Jan H.",NED,2630,olimpbase
1987,7,8,"Tal, Mikhail N.",URS,2625,olimpbase
1987,7,9,"Ljubojevic, Ljubomir",YUG,2625,olimpbase
1987,7,10,"Short, Nigel D.",ENG,2620,olimpbase
1987,7,11,"Nikolic, Predrag",YUG,2620,olimpbase
1987,7,12,"Speelman, Jonathan S.",ENG,2615,olimpbase
1987,7,13,"Portisch, Lajos",HUN,2615,olimpbase
1987,7,14,"Huebner, Robert",GER,2610,olimpbase
1987,7,15,"Georgiev, Kiril",BUL,2605,olimpbase
1987,7,16,"Andersson, Ulf",SWE,2600,olimpbase
1987,7,17,"Seirawan, Yasser",USA,2600,olimpbase
1987,7,18,"Ribli, Zoltan",HUN,2595,olimpbase
1987,7,19,"Vaganian, Rafael A.",URS,2595,olimpbase
1987,7,20,"Polugaevsky, Lev",URS,2595,olimpbase
1987,7,21,"Miles, Anthony J.",ENG,2585,olimpbase
1987,7,22,"Nunn, John D. M.",ENG,2585,olimpbase
1987,7,23,"Tukmakov, Vladimir B.",URS,2580,olimpbase
1987,7,24,"Chernin, Alexander",URS,2580,olimpbase
1987,7,25,"Psakhis, Lev",URS,2575,olimpbase
1987,7,26,"Eingorn, Vereslav S.",URS,2575,olimpbase
1987,7,27,"Chandler, Murray G.",ENG,2575,olimpbase
1987,7,28,"Salov, Valery",URS,2575,olimpbase
1987,7,29,"Benjamin, Joel",USA,2575,olimpbase
1987,7,30,"Pinter, Jozsef",HUN,2575,olimpbase
1987,7,31,"Christiansen, Larry M.",USA,2575,olimpbase
1987,7,32,"Hort, Vlastimil",GER,2570,olimpbase
1987,7,33,"Spassky, Boris V.",FRA,2570,olimpbase
1987,7,34,"Larsen, Bent",DEN,2570,olimpbase
1987,7,35,"Spraggett, Kevin",CAN,2570,olimpbase
1987,7,36,"Sax, Gyula",HUN,2570,olimpbase
1987,7,37,"Alburt, Lev O.",USA,2570,olimpbase
1987,7,38,"Agdestein, Simen",NOR,2565,olimpbase
1987,7,39,"Gulko, Boris F.",USA,2565,olimpbase
1987,7,40,"Kavalek, Lubomir",USA,2565,olimpbase
1987,7,41,"Popovic, Petar",YUG,2560,olimpbase
1987,7,42,"Smagin, Sergey",URS,2555,olimpbase
1987,7,43,"Barlov, Dragan",YUG,2555,olimpbase
1987,7,44,"Bareev, Evgeny",URS,2555,olimpbase
1987,7,45,"Nogueiras, Jesus",CUB,2555,olimpbase
1987,7,46,"Lau, Ralf",GER,2555,olimpbase
1987,7,47,"Romanishin, Oleg M.",URS,2555,olimpbase
1987,7,48,"Arnason, Jon L.",ISL,2555,olimpbase
